Script#9			
*	BG	City	
*	BGM	Script_Normal	
bianca	-	비앙카	(이번엔 반드시……!)
blank	-	-	나는 출장에서 돌아오자마자, 휴식도 마다하고 다음 날 새로운 임무에 나섰다.
blank	-	-	러브레이스 가문.^국내 정세를 아는 사람이라면 모를 수가 없는 이름이다.^중소 귀족일 뿐이었지만 몇십 년새 탁월한 사업 능력으로 떠올랐다.
blank	-	-	이번 임무는 그들의 저택에서 수행한다.^우리 아스터 집행부는 저택 앞에 도착해 작전 실행 직전 준비 상태를 점검했다.
grenev	-	그레네브	어우 야, 이건 엄청난데. 핀토스 녀석들보다도 으리으리하군. 
bianca	-	비앙카	러브레이스 가문의 재력은 독보적이니까 말이지.
blank	-	-	이번 기회에 이들과 관계를 터 두는 것도 좋을 것이다.^핏줄 같은 무의미한 것에 연연하지 않고 대의를 위할 줄 아는 이들이니까.
darkenir	-	달케니르	겉으로 보이는 모습이 거창해봤자 무슨 의미가 있겠느냐.^마지막까지 믿어야 하는 혈연 관계조차 내치는 어리석은 자들인 것을. 
grenev	-	그레네브	완전 농담같은 상황 아니냐?^기껏 도망쳐 왔는데 가족들한테 곧바로 밀고당하다니, 푸헤헤헷. 
sepia	-	세피아	반역자의 존재는 가문의 수치.^조금이라도 빨리 씻어내고 싶은 게 당연하겠지요. 
darkenir	-	달케니르	혈육보다 애국이 중요하다니 말도 안 되는 소리…….^아니, 됐다. 이런 자리에서 따질 문제는 아니겠지.
darkenir	-	달케니르	그나저나 비앙카여.^제법 멀리 파견을 나갔다가 바로 어제 돌아왔을 텐데 괜찮겠는가? 
sepia	-	세피아	건강 관리도 중요한 덕목이죠. 스스로 해야 할 일입니다. 
grenev	-	그레네브	야야, 기습으로 한 놈 붙잡겠다고 집행관 넷에 요원이 몇 명인데.^쟤 상태야 좋든 나쁘든 별로 상관없잖아? 
grenev	-	그레네브	하여간 부장도 참 쫄보라니까.^생포는 재미도 없는 임무인데 귀찮게스리. 
bianca	-	비앙카	노엘 님을 함부로 말하지 마! 
grenev	-	그레네브	네에~ 네에~ 
bianca	-	비앙카	……우두머리인 레이나 핀토스를 놓쳐버린 내 잘못이야.^그래서 이번엔 만에 하나까지 대비하신 거지. 
blank	-	-	마찬가지로 반역자 잔당을 추적하러 떠난 제이선은 두 명을 발견해 한 명을 생포했다는데, 그렇지 못한 내 자신에게 화날 뿐이었다.
bianca	-	비앙카	난 걱정 말라고.^그걸 너그럽게 이해해 주신 노엘 님의 은혜를 갚기 위해서라면 이 정도는……! 
*	FO		
*	Gray		
*	BG	Grassland	
*	BGM	Script_Prelude	
*	FI		
blank	-	-	레이나 핀토스는 혼자 서 있었다.^주위엔 수십 명의 제국군이 쓰러져 있었고.
blank	-	-	상대는 단 한 명, 그것도 함정에 걸린 상태였다.^그런데도 뛰어난 아스터 요원들이 당해내지 못했다. 
bianca	-	비앙카	(충심은 가짜라도, 실력까지 가짜는 아니라는 건가……?) 
bianca	-	비앙카	어째서 그런 능력이 있으면서 좋은 데 쓰지 않는 거야! 왜! 이 악당!
blank	-	-	분했다. 그 능력으로 제국의 영광에 이바지했다면 얼마나 좋았을까.^충분히 그럴 수 있었는데 대체 왜. 
reina	-	레이나	글쎄. 네가 말하는 ‘좋은 데’…….^그거 그냥 네 생각이잖아.
bianca	-	비앙카	무슨 헛소리야? 
reina	-	레이나	난 제국의 충견 노릇할 가치가 있다고 생각 안 하는데.^너는 뭣 때문에 그렇게 충성을 바치지?
bianca	-	비앙카	반역자의 궤변엔 넘어가지 않겠어!^제국을 위해 싸우는 게 바로 정의니까!
reina	-	레이나	하긴 옳고 그름이 어디에 정해져 있는 것도 아니니.^의미없는 말은 관두자고.
reina	-	레이나	생각이 다르면 서로 맞설 뿐. 자, 덤벼.
blank	-	-	바보가 아닌 이상 그딴 도발에 응할 리가.^함정과 마법진 전문인 내가 수십 명을 쓰러뜨리는 상대를 일대일로 이길 방법은 없다.
blank	-	-	하지만 그것을 알기에 더욱 답답했다.
bianca	-	비앙카	두고 봐! 넌 이미 수배됐어!^꼭 찾아낼 거야! 다음 번엔 절대로 안 놓칠 거라고! 
*	FO		
*	BG	City	
*	Colorful		
*	BGM	Epic_Monarch	
*	FI		
blank	-	-	레이나 핀토스의 헛소리가 마음에 걸렸지만, 반역자의 말이니 분명 틀렸을 것이다.
sepia	-	세피아	이번 임무는 목표물이 도망치지 못하게 하는 게 중요합니다.^비앙카의 덫이 필수겠군요.
bianca	-	비앙카	그래! 내가 개발한 ‘잘근잘근 덫’이 활약할 때지.^걸린 사람은 한 발짝도 움직이지 못하니.
bianca	-	비앙카	설치하고 조금 기다려야 활성화돼.^그때는 다들 실수로 밟지 않게 조심해.
grenev	-	그레네브	나처럼 화끈한 공격은 못하지만 이럴 때는 참 쓸모있단 말야.
darkenir	-	달케니르	좋다, 준비가 되었으면 가자꾸나. 
*	Battle	5	
